"yr","naics_code","employee_size","revenue_category","number_of_biz"
"2020","314","6","3","0"
"2020","314","6","4","0"
"2020","314","6","5","0"
"2020","314","6","6","0"
"2020","314","6","7","0"
"2020","314","6","8","1"
"2020","314","6","9","1"
"2020","314","6","10","0"
"2020","314","6","11","0"
"2020","314","6","12","0"
"2020","314","6","13","0"
"2020","314","6","88","2"
"2020","314","7","0","0"
"2020","314","7","1","0"
"2020","314","7","2","0"
"2020","314","7","3","0"
"2020","314","7","4","0"
"2020","314","7","5","0"
"2020","314","7","6","0"
"2020","314","7","7","0"
"2020","314","7","8","0"
"2020","314","7","9","0"
"2020","314","7","10","0"
"2020","314","7","11","0"
"2020","314","7","12","0"
"2020","314","7","13","0"
"2020","314","7","88","0"
"2020","314","8","0","0"
"2020","314","8","1","0"
"2020","314","8","2","0"
"2020","314","8","3","0"
"2020","314","8","4","0"
"2020","314","8","5","0"
"2020","314","8","6","0"
"2020","314","8","7","0"
"2020","314","8","8","0"
"2020","314","8","9","0"
"2020","314","8","10","0"
"2020","314","8","11","0"
"2020","314","8","12","0"
"2020","314","8","13","0"
"2020","314","8","88","0"
"2020","314","9","0","0"
"2020","314","9","1","0"
"2020","314","9","2","0"
"2020","314","9","3","0"
"2020","314","9","4","0"
"2020","314","9","5","0"
"2020","314","9","6","0"
"2020","314","9","7","0"
"2020","314","9","8","0"
"2020","314","9","9","0"
"2020","314","9","10","0"
"2020","314","9","11","0"
"2020","314","9","12","0"
"2020","314","9","13","0"
"2020","314","9","88","0"
"2020","314","10","0","0"
"2020","314","10","1","0"
"2020","314","10","2","0"
"2020","314","10","3","0"
"2020","314","10","4","0"
"2020","314","10","5","0"
"2020","314","10","6","0"
"2020","314","10","7","0"
"2020","314","10","8","0"
"2020","314","10","9","0"
"2020","314","10","10","0"
"2020","314","10","11","0"
"2020","314","10","12","0"
"2020","314","10","13","0"
"2020","314","10","88","0"
"2020","314","11","0","0"
"2020","314","11","1","0"
"2020","314","11","2","0"
"2020","314","11","3","0"
"2020","314","11","4","0"
"2020","314","11","5","0"
"2020","314","11","6","0"
"2020","314","11","7","0"
"2020","314","11","8","0"
"2020","314","11","9","0"
"2020","314","11","10","0"
"2020","314","11","11","0"
"2020","314","11","12","0"
"2020","314","11","13","0"
"2020","314","11","88","0"
"2020","314","12","0","0"
"2020","314","12","1","0"
"2020","314","12","2","0"
"2020","314","12","3","0"
"2020","314","12","4","0"
"2020","314","12","5","0"
"2020","314","12","6","0"
"2020","314","12","7","0"
"2020","314","12","8","0"
"2020","314","12","9","0"
"2020","314","12","10","0"
"2020","314","12","11","0"
"2020","314","12","12","0"
"2020","314","12","13","0"
"2020","314","12","88","0"
"2020","314","88","0","3"
"2020","314","88","1","10"
"2020","314","88","2","32"
"2020","314","88","3","198"
"2020","314","88","4","365"
"2020","314","88","5","44"
"2020","314","88","6","112"
"2020","314","88","7","4"
"2020","314","88","8","2"
"2020","314","88","9","1"
"2020","314","88","10","0"
"2020","314","88","11","0"
"2020","314","88","12","0"
"2020","314","88","13","0"
"2020","314","88","88","771"
"2020","315","1","0","0"
"2020","315","1","1","20"
"2020","315","1","2","24"
"2020","315","1","3","21"
"2020","315","1","4","1"
"2020","315","1","5","0"
"2020","315","1","6","0"
"2020","315","1","7","0"
"2020","315","1","8","0"
"2020","315","1","9","0"
"2020","315","1","10","0"
"2020","315","1","11","0"
"2020","315","1","12","0"
"2020","315","1","13","0"
"2020","315","1","88","66"
"2020","315","2","0","0"
"2020","315","2","1","0"
"2020","315","2","2","0"
"2020","315","2","3","6"
"2020","315","2","4","12"
"2020","315","2","5","12"
"2020","315","2","6","0"
"2020","315","2","7","0"
"2020","315","2","8","0"
"2020","315","2","9","0"
"2020","315","2","10","0"
"2020","315","2","11","0"
"2020","315","2","12","0"
"2020","315","2","13","0"
"2020","315","2","88","30"
"2020","315","3","0","0"
"2020","315","3","1","1"
"2020","315","3","2","0"
"2020","315","3","3","0"
"2020","315","3","4","10"
"2020","315","3","5","6"
"2020","315","3","6","5"
"2020","315","3","7","0"
"2020","315","3","8","0"
"2020","315","3","9","0"
"2020","315","3","10","0"
"2020","315","3","11","0"
"2020","315","3","12","0"
"2020","315","3","13","0"
"2020","315","3","88","22"
"2020","315","4","0","0"
"2020","315","4","1","0"
"2020","315","4","2","0"
"2020","315","4","3","0"
"2020","315","4","4","0"
"2020","315","4","5","4"
"2020","315","4","6","3"
"2020","315","4","7","0"
"2020","315","4","8","0"
"2020","315","4","9","0"
"2020","315","4","10","0"
"2020","315","4","11","0"
"2020","315","4","12","0"
"2020","315","4","13","0"
"2020","315","4","88","7"
"2020","315","5","0","0"
"2020","315","5","1","0"
"2020","315","5","2","0"
"2020","315","5","3","0"
"2020","315","5","4","0"
"2020","315","5","5","0"
"2020","315","5","6","4"
"2020","315","5","7","1"
"2020","315","5","8","0"
"2020","315","5","9","0"
"2020","315","5","10","0"
"2020","315","5","11","0"
"2020","315","5","12","0"
"2020","315","5","13","0"
"2020","315","5","88","5"
"2020","315","6","0","0"
"2020","315","6","1","0"
"2020","315","6","2","0"
"2020","315","6","3","0"
"2020","315","6","4","0"
"2020","315","6","5","0"
"2020","315","6","6","0"
"2020","315","6","7","1"
"2020","315","6","8","0"
"2020","315","6","9","0"
"2020","315","6","10","0"
"2020","315","6","11","0"
"2020","315","6","12","0"
"2020","315","6","13","0"
"2020","315","6","88","1"
"2020","315","7","0","0"
"2020","315","7","1","0"
"2020","315","7","2","0"
"2020","315","7","3","0"
"2020","315","7","4","0"
"2020","315","7","5","0"
"2020","315","7","6","0"
"2020","315","7","7","0"
"2020","315","7","8","0"
"2020","315","7","9","0"
"2020","315","7","10","0"
"2020","315","7","11","0"
"2020","315","7","12","0"
"2020","315","7","13","0"
"2020","315","7","88","0"
"2020","315","8","0","0"
"2020","315","8","1","0"
"2020","315","8","2","0"
"2020","315","8","3","0"
"2020","315","8","4","0"
"2020","315","8","5","0"
"2020","315","8","6","0"
"2020","315","8","7","0"
"2020","315","8","8","0"
"2020","315","8","9","0"
"2020","315","8","10","0"
"2020","315","8","11","0"
"2020","315","8","12","0"
"2020","315","8","13","0"
"2020","315","8","88","0"
"2020","315","9","0","0"
"2020","315","9","1","0"
"2020","315","9","2","0"
"2020","315","9","3","0"
"2020","315","9","4","0"
"2020","315","9","5","0"
"2020","315","9","6","0"
"2020","315","9","7","0"
"2020","315","9","8","0"
"2020","315","9","9","0"
"2020","315","9","10","0"
"2020","315","9","11","0"
"2020","315","9","12","0"
"2020","315","9","13","0"
"2020","315","9","88","0"
"2020","315","10","0","0"
"2020","315","10","1","0"
"2020","315","10","2","0"
"2020","315","10","3","0"
"2020","315","10","4","0"
"2020","315","10","5","0"
"2020","315","10","6","0"
"2020","315","10","7","0"
"2020","315","10","8","0"
"2020","315","10","9","0"
"2020","315","10","10","0"
"2020","315","10","11","0"
"2020","315","10","12","0"
"2020","315","10","13","0"
"2020","315","10","88","0"
"2020","315","11","0","0"
"2020","315","11","1","0"
"2020","315","11","2","0"
"2020","315","11","3","0"
"2020","315","11","4","0"
"2020","315","11","5","0"
"2020","315","11","6","0"
"2020","315","11","7","0"
"2020","315","11","8","0"
"2020","315","11","9","0"
"2020","315","11","10","0"
"2020","315","11","11","0"
"2020","315","11","12","0"
"2020","315","11","13","0"
"2020","315","11","88","0"
"2020","315","12","0","0"
"2020","315","12","1","0"
"2020","315","12","2","0"
"2020","315","12","3","0"
"2020","315","12","4","0"
"2020","315","12","5","0"
"2020","315","12","6","0"
"2020","315","12","7","0"
"2020","315","12","8","0"
"2020","315","12","9","0"
"2020","315","12","10","0"
"2020","315","12","11","0"
"2020","315","12","12","0"
"2020","315","12","13","0"
"2020","315","12","88","0"
"2020","315","88","0","0"
"2020","315","88","1","21"
"2020","315","88","2","24"
"2020","315","88","3","27"
"2020","315","88","4","23"
"2020","315","88","5","22"
"2020","315","88","6","12"
"2020","315","88","7","2"
"2020","315","88","8","0"
"2020","315","88","9","0"
"2020","315","88","10","0"
"2020","315","88","11","0"
"2020","315","88","12","0"
"2020","315","88","13","0"
"2020","315","88","88","131"
"2020","316","1","0","0"
"2020","316","1","1","10"
"2020","316","1","2","13"
"2020","316","1","3","9"
"2020","316","1","4","3"
"2020","316","1","5","2"
"2020","316","1","6","0"
"2020","316","1","7","0"
"2020","316","1","8","0"
"2020","316","1","9","0"
"2020","316","1","10","0"
"2020","316","1","11","0"
"2020","316","1","12","0"
"2020","316","1","13","0"
"2020","316","1","88","37"
"2020","316","2","0","0"
"2020","316","2","1","0"
"2020","316","2","2","0"
"2020","316","2","3","1"
"2020","316","2","4","4"
"2020","316","2","5","1"
"2020","316","2","6","0"
"2020","316","2","7","0"
"2020","316","2","8","0"
"2020","316","2","9","0"
"2020","316","2","10","0"
"2020","316","2","11","0"
"2020","316","2","12","0"
"2020","316","2","13","0"
"2020","316","2","88","6"
"2020","316","3","0","0"
"2020","316","3","1","0"
"2020","316","3","2","0"
"2020","316","3","3","0"
"2020","316","3","4","0"
"2020","316","3","5","1"
"2020","316","3","6","1"
"2020","316","3","7","0"
"2020","316","3","8","0"
"2020","316","3","9","0"
"2020","316","3","10","0"
"2020","316","3","11","0"
"2020","316","3","12","0"
"2020","316","3","13","0"
"2020","316","3","88","2"
"2020","316","4","0","0"
"2020","316","4","1","0"
"2020","316","4","2","0"
"2020","316","4","3","0"
"2020","316","4","4","0"
"2020","316","4","5","2"
"2020","316","4","6","0"
"2020","316","4","7","0"
"2020","316","4","8","0"
"2020","316","4","9","0"
"2020","316","4","10","0"
"2020","316","4","11","0"
"2020","316","4","12","0"
"2020","316","4","13","0"
"2020","316","4","88","2"
"2020","316","5","0","0"
"2020","316","5","1","0"
"2020","316","5","2","0"
"2020","316","5","3","0"
"2020","316","5","4","0"
"2020","316","5","5","0"
"2020","316","5","6","0"
"2020","316","5","7","0"
"2020","316","5","8","0"
"2020","316","5","9","0"
"2020","316","5","10","0"
"2020","316","5","11","0"
"2020","316","5","12","0"
"2020","316","5","13","0"
"2020","316","5","88","0"
"2020","316","6","0","0"
"2020","316","6","1","0"
"2020","316","6","2","0"
"2020","316","6","3","0"
"2020","316","6","4","0"
"2020","316","6","5","0"
"2020","316","6","6","0"
"2020","316","6","7","0"
"2020","316","6","8","0"
"2020","316","6","9","0"
"2020","316","6","10","0"
"2020","316","6","11","0"
"2020","316","6","12","0"
"2020","316","6","13","0"
"2020","316","6","88","0"
"2020","316","7","0","0"
"2020","316","7","1","0"
"2020","316","7","2","0"
"2020","316","7","3","0"
"2020","316","7","4","0"
"2020","316","7","5","0"
"2020","316","7","6","0"
"2020","316","7","7","0"
"2020","316","7","8","0"
"2020","316","7","9","0"
"2020","316","7","10","0"
"2020","316","7","11","0"
"2020","316","7","12","0"
"2020","316","7","13","0"
"2020","316","7","88","0"
"2020","316","8","0","0"
"2020","316","8","1","0"
"2020","316","8","2","0"
"2020","316","8","3","0"
"2020","316","8","4","0"
"2020","316","8","5","0"
"2020","316","8","6","0"
"2020","316","8","7","0"
"2020","316","8","8","0"
"2020","316","8","9","0"
"2020","316","8","10","0"
"2020","316","8","11","0"
"2020","316","8","12","0"
"2020","316","8","13","0"
"2020","316","8","88","0"
"2020","316","9","0","0"
"2020","316","9","1","0"
"2020","316","9","2","0"
"2020","316","9","3","0"
"2020","316","9","4","0"
"2020","316","9","5","0"
"2020","316","9","6","0"
"2020","316","9","7","0"
"2020","316","9","8","0"
"2020","316","9","9","0"
"2020","316","9","10","0"
"2020","316","9","11","0"
"2020","316","9","12","0"
"2020","316","9","13","0"
"2020","316","9","88","0"
"2020","316","10","0","0"
"2020","316","10","1","0"
"2020","316","10","2","0"
"2020","316","10","3","0"
"2020","316","10","4","0"
"2020","316","10","5","0"
"2020","316","10","6","0"
"2020","316","10","7","0"
"2020","316","10","8","0"
"2020","316","10","9","0"
"2020","316","10","10","0"
"2020","316","10","11","0"
"2020","316","10","12","0"
"2020","316","10","13","0"
"2020","316","10","88","0"
"2020","316","11","0","0"
"2020","316","11","1","0"
"2020","316","11","2","0"
"2020","316","11","3","0"
"2020","316","11","4","0"
"2020","316","11","5","0"
"2020","316","11","6","0"
"2020","316","11","7","0"
"2020","316","11","8","0"
"2020","316","11","9","0"
"2020","316","11","10","0"
"2020","316","11","11","0"
"2020","316","11","12","0"
"2020","316","11","13","0"
"2020","316","11","88","0"
"2020","316","12","0","0"
"2020","316","12","1","0"
"2020","316","12","2","0"
"2020","316","12","3","0"
"2020","316","12","4","0"
"2020","316","12","5","0"
"2020","316","12","6","0"
"2020","316","12","7","0"
"2020","316","12","8","0"
"2020","316","12","9","0"
"2020","316","12","10","0"
"2020","316","12","11","0"
"2020","316","12","12","0"
"2020","316","12","13","0"
"2020","316","12","88","0"
"2020","316","88","0","0"
"2020","316","88","1","10"
"2020","316","88","2","13"
"2020","316","88","3","10"
"2020","316","88","4","7"
"2020","316","88","5","6"
"2020","316","88","6","1"
"2020","316","88","7","0"
"2020","316","88","8","0"
"2020","316","88","9","0"
"2020","316","88","10","0"
"2020","316","88","11","0"
"2020","316","88","12","0"
"2020","316","88","13","0"
"2020","316","88","88","47"
"2020","321","1","0","0"
"2020","321","1","1","0"
"2020","321","1","2","60"
"2020","321","1","3","69"
"2020","321","1","4","104"
"2020","321","1","5","0"
"2020","321","1","6","0"
"2020","321","1","7","0"
"2020","321","1","8","0"
"2020","321","1","9","0"
"2020","321","1","10","0"
"2020","321","1","11","0"
"2020","321","1","12","0"
"2020","321","1","13","0"
"2020","321","1","88","233"
"2020","321","2","0","0"
"2020","321","2","1","0"
"2020","321","2","2","0"
"2020","321","2","3","0"
"2020","321","2","4","19"
"2020","321","2","5","69"
"2020","321","2","6","0"
"2020","321","2","7","0"
"2020","321","2","8","0"
"2020","321","2","9","0"
"2020","321","2","10","0"
"2020","321","2","11","0"
"2020","321","2","12","0"
"2020","321","2","13","0"
"2020","321","2","88","88"
"2020","321","3","0","0"
"2020","321","3","1","1"
"2020","321","3","2","0"
"2020","321","3","3","0"
"2020","321","3","4","0"
"2020","321","3","5","53"
"2020","321","3","6","212"
"2020","321","3","7","0"
"2020","321","3","8","3"
"2020","321","3","9","0"
"2020","321","3","10","0"
"2020","321","3","11","0"
"2020","321","3","12","0"
"2020","321","3","13","0"
"2020","321","3","88","269"
"2020","321","4","0","0"
"2020","321","4","1","0"
"2020","321","4","2","0"
"2020","321","4","3","0"
"2020","321","4","4","0"
"2020","321","4","5","0"
"2020","321","4","6","8"
"2020","321","4","7","35"
"2020","321","4","8","3"
"2020","321","4","9","1"
"2020","321","4","10","0"
"2020","321","4","11","0"
"2020","321","4","12","0"
"2020","321","4","13","0"
"2020","321","4","88","47"
"2020","321","5","0","0"
"2020","321","5","1","1"
"2020","321","5","2","0"
"2020","321","5","3","0"
"2020","321","5","4","0"
"2020","321","5","5","0"
"2020","321","5","6","0"
"2020","321","5","7","3"
"2020","321","5","8","16"
"2020","321","5","9","3"
"2020","321","5","10","0"
"2020","321","5","11","0"
"2020","321","5","12","0"
"2020","321","5","13","0"
"2020","321","5","88","23"
"2020","321","6","0","0"
"2020","321","6","1","0"
"2020","321","6","2","0"
"2020","321","6","3","0"
"2020","321","6","4","0"
"2020","321","6","5","0"
"2020","321","6","6","0"
"2020","321","6","7","0"
"2020","321","6","8","2"
"2020","321","6","9","3"
"2020","321","6","10","0"
"2020","321","6","11","0"
"2020","321","6","12","0"
"2020","321","6","13","0"
"2020","321","6","88","5"
"2020","321","7","0","0"
"2020","321","7","1","1"
"2020","321","7","2","0"
"2020","321","7","3","0"
"2020","321","7","4","0"
"2020","321","7","5","0"
"2020","321","7","6","0"
"2020","321","7","7","0"
"2020","321","7","8","0"
"2020","321","7","9","1"
"2020","321","7","10","0"
"2020","321","7","11","0"
"2020","321","7","12","0"
"2020","321","7","13","0"
"2020","321","7","88","2"
"2020","321","8","0","0"
"2020","321","8","1","0"
"2020","321","8","2","0"
"2020","321","8","3","0"
"2020","321","8","4","0"
"2020","321","8","5","0"
"2020","321","8","6","0"
"2020","321","8","7","0"
"2020","321","8","8","0"
"2020","321","8","9","0"
"2020","321","8","10","0"
"2020","321","8","11","0"
"2020","321","8","12","0"
"2020","321","8","13","0"
"2020","321","8","88","0"
"2020","321","9","0","0"
"2020","321","9","1","0"
"2020","321","9","2","0"
"2020","321","9","3","0"
"2020","321","9","4","0"
"2020","321","9","5","0"
"2020","321","9","6","0"
"2020","321","9","7","0"
"2020","321","9","8","0"
"2020","321","9","9","0"
"2020","321","9","10","0"
"2020","321","9","11","0"
"2020","321","9","12","0"
"2020","321","9","13","0"
"2020","321","9","88","0"
"2020","321","10","0","0"
"2020","321","10","1","0"
"2020","321","10","2","0"
"2020","321","10","3","0"
"2020","321","10","4","0"
"2020","321","10","5","0"
"2020","321","10","6","0"
"2020","321","10","7","0"
"2020","321","10","8","0"
"2020","321","10","9","0"
"2020","321","10","10","0"
"2020","321","10","11","0"
"2020","321","10","12","0"
"2020","321","10","13","0"
"2020","321","10","88","0"
"2020","321","11","0","0"
"2020","321","11","1","0"
"2020","321","11","2","0"
"2020","321","11","3","0"
"2020","321","11","4","0"
"2020","321","11","5","0"
"2020","321","11","6","0"
"2020","321","11","7","0"
"2020","321","11","8","0"
"2020","321","11","9","0"
"2020","321","11","10","0"
